año,conglome,vivienda,hogar,ubigeop,codperso,mhogar,sexo,edad,estciv,reljh,ocu500,ocupinf,emplpsec,htop,htos,gnestudios,fac500a,ubidpto,htsemps,hocios,salanual,salsem,dominio,estrato,pobreza,estrsocial,zona,inghogpc,gashogpc,inghogpcs,gashogpcs,ln_salsem,ln_inghogpcs,ln_gashogpcs
2021,18900,37,11,180101,1,1,1,38,1,1,1,1,2,48,5,7,226.51023864746094,18,53,115,32993.7109375,632.7555800981534,3,3,3,4,Urbana,17384.900390625,7061.6806640625,333.40877455271954,135.4293808756801,6.450084218190225,5.8093692883648504,4.908450330111974
2021,18900,55,11,180101,1,1,1,42,2,1,1,2,NA,48,12,5,204.78079223632813,18,60,108,54857.33984375,1052.0577076409252,3,3,3,4,Urbana,25229.7328125,10832.440625,483.8574918637053,207.745265894302,6.958503246965147,6.181790425063036,5.336312645963533
2021,18901,29,11,180101,3,1,2,33,2,3,1,1,1,4,12,10,57.551334381103516,18,16,152,8078,154.92042061335292,3,3,3,3,Urbana,31781.640625,7009.2953125,609.510415128426,134.42473112350868,5.04291156967871,6.412656036762901,4.90100442249667
2021,18901,65,11,180101,2,1,2,47,1,2,1,2,NA,43,2,8,33.888893127441406,18,45,123,27127.484375,520.2526973950432,3,3,3,3,Urbana,16550.274739583332,3788.2047526041665,317.40226837370636,72.65044239204506,6.254314650065768,5.7601699548018255,4.285659479358317
2021,18901,83,11,180101,1,1,2,47,4,1,1,1,2,84,2,6,33.888893127441406,18,86,82,28231.427734375,541.4241964749755,3,3,3,3,Urbana,13908.9796875,2365.0185546875,266.74733640629887,45.35648294758251,6.294203068599285,5.586301904776053,3.8145531199844354
2021,18902,121,11,180101,3,1,1,34,6,3,1,1,1,40,5,8,72.33203125,18,45,123,21707.919921875,416.31593029683813,3,3,3,5,Urbana,15431.298177083334,5903.360677083333,295.9424615256024,113.21504321937087,6.031444419855622,5.69016504869068,4.72928904757039
2021,18902,137,11,180101,2,1,1,28,6,3,1,2,NA,33,20,9,61.370635986328125,18,53,115,37962.5810546875,728.0489012825811,3,3,3,5,Urbana,20656.29296875,8421.2294921875,396.14775873129423,161.5028986149121,6.5903682180322,5.9817872697688275,5.084523090581597
2021,18902,137,11,180101,3,1,1,26,5,3,1,1,1,60,9,6,61.370635986328125,18,69,99,25014.05078125,479.7211275408541,3,3,3,5,Urbana,20656.29296875,8421.2294921875,396.14775873129423,161.5028986149121,6.173204950775279,5.9817872697688275,5.084523090581597
2021,18910,125,11,180101,2,1,2,49,1,2,1,1,1,30,35,5,154.41966247558594,18,65,103,10712.676513671875,205.4484218114427,3,3,3,4,Urbana,36512.265625,8290.5615234375,700.2346556290502,158.9969396300839,5.325195013681237,6.5514155011961686,5.068884954425458
2021,18910,145,11,180101,4,1,2,24,6,3,1,1,2,30,15,8,200.20751953125,18,45,123,18574.462890625,356.2222831991508,3,3,3,4,Urbana,15662.0140625,6898.0109375,300.3671461023457,132.29051198725043,5.87555492700992,5.705005546739666,4.885000352655403
2021,18911,126,11,180101,1,1,2,36,5,1,1,2,NA,30,6,10,77.08966827392578,18,36,132,34040.873046875,652.8381245936647,3,3,3,5,Urbana,16942.088541666668,11103.90234375,324.9164994978543,212.95137676941636,6.481329203589294,5.783568224696966,5.361063861572161
2021,18913,72,11,180101,1,1,1,41,6,1,1,2,NA,54,20,10,10.877559661865234,18,74,94,35920,688.876146129195,3,3,3,2,Urbana,60464.94921875,34574.27734375,1159.6008127424827,663.0677876326404,6.535061495971488,7.055831097929009,6.496877228749127
2021,18913,134,11,180101,1,1,1,42,2,1,1,2,NA,36,5,8,10.877559661865234,18,41,127,44857.326171875,860.2767811509333,3,3,3,2,Urbana,16989.110677083332,10314.731119791666,325.81829313450794,197.81659861249886,6.757254176016234,5.786339842948062,5.287340331807884
2021,18918,13,11,180101,1,1,2,30,5,1,1,2,NA,40,3,10,4.279213905334473,18,43,125,37123.69140625,711.9606198782577,3,3,3,2,Urbana,21097.86328125,4915.09814453125,404.6162235174875,94.26207872080859,6.5680226007226175,6.002939021600263,4.546078974305768
2021,18918,13,11,180101,3,1,1,28,6,11,1,2,NA,28,9,11,2.801870346069336,18,37,131,35394.13134765625,678.791002181625,3,3,3,2,Urbana,21097.86328125,4915.09814453125,404.6162235174875,94.26207872080859,6.520313277794351,6.002939021600263,4.546078974305768
2021,18918,16,11,180101,1,1,1,51,1,1,1,2,NA,0,8,10,4.123420238494873,18,8,160,24776.33984375,475.1622913905824,3,3,3,2,Urbana,9494.5046875,8040.33203125,182.0862416071987,154.19802180642043,6.163656411765513,5.204480429827584,5.038237632294803
2021,18919,73,11,180101,1,1,1,62,4,1,1,2,NA,40,20,6,61.48811721801758,18,60,108,24978.58203125,479.040905497201,3,3,3,3,Urbana,29167.35546875,12419.365234375,559.3734807375502,238.17941147068922,6.171785991462445,6.326817373025521,5.473024219393348
2021,18920,7,11,180101,3,1,1,23,6,3,1,1,2,40,4,10,144.66473388671875,18,44,124,26525.1865234375,508.7017891877418,3,3,3,4,Urbana,10179.484375,8285.4755859375,195.2228275565801,158.8994011828552,6.231861968999144,5.274141611591216,5.068271305019869
2021,18920,49,11,180101,1,1,1,55,1,1,1,1,1,14,8,5,230.4915771484375,18,22,146,4179.1396484375,80.14781779374566,3,3,3,4,Urbana,6868.20458984375,6094.75439453125,131.7188838718934,116.88560464667769,4.383872652156475,4.8806699839822345,4.761195718437521
2021,18920,49,11,180101,2,1,2,53,1,2,1,1,1,11,15,3,171.58351135253906,18,26,142,15512.484619140625,297.49946050451024,3,3,3,4,Urbana,6868.20458984375,6094.75439453125,131.7188838718934,116.88560464667769,5.695412411553822,4.8806699839822345,4.761195718437521
2021,18920,65,11,180101,1,1,2,58,2,1,1,1,1,6,20,8,221.4542236328125,18,26,142,3824,73.33692602444437,3,3,3,4,Urbana,12447.630208333334,5271.2099609375,238.72147901887573,101.0916147919947,4.295064247726644,5.4752975126181695,4.616027182843854
2021,18920,149,11,180101,1,1,2,26,6,1,1,1,1,12,2,10,185.7035675048828,18,14,154,2015,38.64380385440779,3,3,3,4,Urbana,8394.44921875,3750.391845703125,160.98930475194132,71.9252639516238,3.6543864479361345,5.081337932665719,4.275627579248379
2021,18921,3,11,180104,2,1,2,53,1,2,1,1,1,9,8,1,82.37518310546875,18,17,151,703,13.482180699577508,3,3,3,5,Urbana,6581.603515625,4069.4436848958335,126.22242943190733,78.04406131795189,2.6013688653660165,4.838045663569556,4.357273555891726
2021,18921,34,11,180104,1,1,2,47,5,1,1,2,NA,40,2,6,70.01039123535156,18,42,126,45128.22265625,865.472051923656,3,3,3,5,Urbana,41619.37109375,22038.77734375,798.1790635685779,422.6611359120801,6.763275082845504,6.682332962714854,6.0465707608619335
2021,18922,6,11,180101,1,1,1,39,1,1,1,1,1,19,2,9,81.5940170288086,18,21,147,22488,431.2763578550484,3,3,3,5,Urbana,7127.74609375,6000.5693359375,136.69638807488653,115.07931733634877,6.066749086141719,4.917762321104944,4.745621606586753
2021,18922,81,11,180101,4,1,1,54,5,10,1,2,NA,48,10,7,87.84209442138672,18,58,110,33270.212890625,638.0583529229291,3,3,3,5,Urbana,14623.8642578125,5790.623046875,280.45744018480946,111.05295345818894,6.458429741424016,5.636421985054432,4.71000714573814
2021,18923,34,11,180101,1,1,2,46,1,1,1,2,NA,51,10,11,26.610319137573242,18,61,107,71469.015625,1370.637529270524,3,3,3,3,Urbana,43683.44921875,13956.41015625,837.7640909644458,267.65696108674433,7.223031260413015,6.730736546487241,5.589706164671347
2021,18923,34,11,180101,2,1,1,66,1,2,1,1,2,36,30,11,56.796539306640625,18,66,102,62015.75,1189.3421731434194,3,3,3,3,Urbana,43683.44921875,13956.41015625,837.7640909644458,267.65696108674433,7.081155637579914,6.730736546487241,5.589706164671347
2021,18924,5,11,180101,6,1,1,35,6,7,1,2,NA,40,4,8,234.7198486328125,18,44,124,25563.34765625,490.2555794988388,3,3,3,4,Urbana,20923.263020833332,8980.849609375,401.26772812469835,172.23533039733118,6.194926845937423,5.994628855710458,5.148861741665207
2021,18924,110,11,180101,1,1,1,58,1,1,1,1,1,32,24,6,244.07086181640625,18,56,112,11445.470336914063,219.50199043233235,3,3,2,4,Urbana,4771.559895833333,3229.8515625,91.50929265217955,61.942307821390834,5.391361300502961,4.516440526164919,4.126203432833697
2021,18924,142,11,180101,1,1,2,60,5,1,1,1,1,18,33,6,142.13560485839844,18,51,117,6772,129.87386585709658,3,3,3,4,Urbana,23549.154296875,5306.318359375,451.62724545192157,101.7649259894444,4.866563716808377,6.11285716139438,4.622665506335324
2021,18924,142,11,180101,2,1,1,55,6,11,1,1,1,44,12,8,244.07086181640625,18,56,112,18384,352.5695732304878,3,3,3,4,Urbana,23549.154296875,5306.318359375,451.62724545192157,101.7649259894444,5.865247973643888,6.11285716139438,4.622665506335324
2021,18925,50,11,180101,1,1,2,30,6,1,1,1,1,5,2,10,60.650177001953125,18,7,161,6676,128.03277147991386,3,3,3,3,Urbana,24836.462890625,12891.1337890625,476.31533517746425,247.22702015159305,4.852286258337077,6.166080103756007,5.510307024430559
2021,18926,3,11,180101,3,1,1,26,6,3,1,1,2,40,8,7,79.55060577392578,18,48,120,9756.29638671875,187.10690020537314,3,3,3,5,Urbana,11140.755208333334,7161.921875,213.658143454494,137.35181347796154,5.231680112372173,5.364377277228347,4.922545615788386
2021,18926,3,11,180101,4,1,1,23,1,3,1,1,1,24,9,7,70.97124481201172,18,33,135,22344.0849609375,428.51634567577753,3,3,3,5,Urbana,11140.755208333334,7161.921875,213.658143454494,137.35181347796154,6.060328883578143,5.364377277228347,4.922545615788386
2021,18926,51,11,180101,1,1,1,27,5,1,1,2,NA,48,12,10,79.55060577392578,18,60,108,16432.001220703125,315.13401097183174,3,3,3,5,Urbana,14389.723958333334,8643.723307291666,275.9670819676952,165.76989978101844,5.752997980011853,5.620281590371141,5.110600680870135
2021,18927,48,11,180104,1,1,1,45,1,1,1,1,1,40,40,5,98.695465087890625,18,80,88,21585.01513671875,413.95885416267123,3,3,2,5,Urbana,3671.03369140625,2568.355224609375,70.40332799683658,49.25608711079313,6.025766582805686,4.254240534729017,3.897032956138958
2021,18930,62,11,180101,1,1,2,43,5,1,1,1,1,14,10,6,69.5411148071289,18,24,144,11999,230.11761908140898,3,3,3,5,Urbana,12368.0712890625,9933.4921875,237.1956927800813,190.5051730436934,5.43859056551974,5.4688855083587065,5.249679349283068
2021,18932,5,11,180104,1,1,2,66,5,1,1,1,1,35,1,4,52.49445724487305,18,36,132,4671.5791015625,89.59185433803069,3,3,3,5,Urbana,18528.653645833332,8035.750651041667,355.3437504594745,154.1101597924486,4.495264404442285,5.8730856321180385,5.037667670019428
2021,18932,5,11,180104,3,1,2,29,6,3,1,1,2,25,2,7,68.35804748535156,18,27,141,3542.626220703125,67.94072099371391,3,3,3,5,Urbana,18528.653645833332,8035.750651041667,355.3437504594745,154.1101597924486,4.218635574888579,5.8730856321180385,5.037667670019428
2021,18933,94,11,180101,1,1,2,55,5,1,1,1,1,40,24,3,25.464677810668945,18,64,104,6944.5999755859375,133.1839996545251,3,3,3,3,Urbana,9617.4462890625,9759.1376953125,184.4440238088503,187.1613910103293,4.891731628177202,5.217346023457343,5.231971298169207
2021,18936,86,11,180101,3,1,1,48,1,4,1,2,NA,25,6,6,168.9102020263672,18,31,137,60260,1155.6702830107263,3,3,3,4,Urbana,27503.580078125,9197.474609375,527.4654857732309,176.38977903751038,7.052435786239643,6.268083433395818,5.172696199929764
2021,18936,104,11,180101,1,1,2,37,5,1,1,2,NA,30,12,5,135.6508026123047,18,42,126,53360,1023.3416246507195,3,3,3,4,Urbana,24079.333333333332,14259.614583333334,461.7950542323755,273.4718357309113,6.9308286541448565,6.135121187102056,5.6111986393416435
2021,18937,61,11,180101,1,1,2,64,5,1,1,1,1,23,1,6,51.28909683227539,18,24,144,1536.8999977111816,29.474770250814238,3,3,3,5,Urbana,7779.6650390625,7665.38720703125,149.19893291440445,147.00730506034859,3.383534651679374,5.0052805356958565,4.990482279832102
2021,18939,30,11,180101,1,1,2,66,5,1,1,2,NA,35,1,4,19.581892013549805,18,36,132,2495.818183898926,47.86496692548604,3,3,3,3,Urbana,56187.3125,12198.0234375,1077.5640115912233,233.93450378670923,3.8683838574022777,6.982458227722603,5.455041177831451
2021,18940,10,11,180101,1,1,1,50,2,1,1,1,1,48,28,6,136.10218811035156,18,76,92,86448,1657.9054866530248,3,3,3,4,Urbana,29885.661458333332,6627.326822916667,573.1492007221182,127.09931405649988,7.413310329639199,6.35114606802479,4.844968781300435
2021,18940,10,11,180101,2,1,2,44,2,2,1,1,1,60,10,6,104.79402923583984,18,70,98,16038,307.57782938808543,3,3,3,4,Urbana,29885.661458333332,6627.326822916667,573.1492007221182,127.09931405649988,5.728728158922325,6.35114606802479,4.844968781300435
2021,18940,61,11,180101,2,1,2,53,5,10,1,1,1,61,2,6,97.86048126220703,18,63,105,3868.2528076171875,74.18560930859594,3,3,3,4,Urbana,10550.6103515625,3777.71337890625,202.3403061886182,72.4492381303351,4.306570186735557,5.309950964014804,4.282886152912022
2021,18940,95,11,180101,1,1,1,44,3,1,1,2,NA,43,6,9,114.29364776611328,18,49,119,30132.51171875,577.8833114144016,3,3,3,4,Urbana,13643.927083333334,10953.888020833334,261.66413995641466,210.0743921192211,6.3593719649251,5.5670617728501535,5.347461716173162
2021,18941,4,11,180101,3,1,1,23,6,3,1,2,NA,48,10,7,69.45179748535156,18,58,110,15626.393310546875,299.6840089551382,3,3,3,5,Urbana,9485.400390625,7295.140625,181.91163879694074,139.90669151504807,5.702728616059378,5.203521068067259,4.940975711228428
2021,18941,15,11,180101,1,1,2,55,1,1,1,1,1,42,4,6,106.31751251220703,18,46,122,21824,418.5421217462013,3,3,3,5,Urbana,23279.830729166668,22458.434895833332,446.4621401795195,430.7093563233601,6.03677753419854,6.101354604290385,6.065433515351765
2021,18941,15,11,180101,2,1,1,31,1,2,1,1,2,48,18,10,91.751800537109375,18,66,102,39609.541015625,759.6344088193216,3,3,3,5,Urbana,23279.830729166668,22458.434895833332,446.4621401795195,430.7093563233601,6.632837276515816,6.101354604290385,6.065433515351765
2021,18944,103,11,180301,1,1,2,57,5,1,1,2,NA,40,12,10,5.102077007293701,18,52,116,53394.17578125,1023.9970500537945,3,3,3,2,Urbana,24443.21875,12592.173177083334,468.7736729257483,241.49353367540613,6.931468924788462,6.150120078251022,5.486842697062957
2021,18949,4,11,180301,1,1,1,46,1,1,1,1,1,8,3,7,60.60047149658203,18,11,157,11478.635009765625,220.13802473137522,3,3,2,3,Urbana,5420.40771484375,1875.4871826171875,103.95293922746434,35.96821777494515,5.394254734771194,4.643938289300763,3.5826357089388714
2021,18950,9,11,180301,1,1,2,48,6,1,1,1,1,11,9,3,154.41966247558594,18,20,148,4801.4638671875,92.08279300130027,3,3,3,4,Urbana,20853.109375,5761.15078125,399.9223168446711,110.48773239021996,4.522688096287454,5.991270320358866,4.7049044957017
2021,18950,24,11,180301,1,1,1,46,2,1,1,2,NA,48,20,10,276.13482666015625,18,68,100,57815.453125,1108.788600653205,3,3,3,4,Urbana,24966.890625,8112.88359375,478.8166869314902,155.5894204915722,7.01102334758662,6.171317824646045,5.047220617733344
2021,18950,24,11,180301,2,1,2,39,2,2,1,2,NA,60,1,8,221.76226806640625,18,61,107,16014,307.1175557937898,3,3,3,4,Urbana,24966.890625,8112.88359375,478.8166869314902,155.5894204915722,5.72723059218793,6.171317824646045,5.047220617733344
2021,18951,91,11,180301,1,1,1,43,2,1,1,1,1,7,12,8,212.20285034179688,18,19,149,16260,311.83536013532046,3,3,3,4,Urbana,16985.9296875,11939.62109375,325.75728790496885,228.9788464728659,5.742475356657153,5.7861525884483775,5.433629625806612
2021,18952,16,11,180301,1,1,2,32,5,1,1,1,2,21,1,6,93.72956085205078,18,22,146,5234.7373046875,100.3921397675906,3,3,3,5,Urbana,5870.472005208333,7067.065755208333,112.58430208539097,135.53265651140103,4.6090839150254475,4.723702292890686,4.909212618746336
2021,18952,66,11,180301,1,1,1,46,1,1,1,1,1,32,24,7,98.695465087890625,18,56,112,36303.3349609375,696.2277694746073,3,3,3,5,Urbana,13851.471354166666,7553.881510416667,265.64443776941187,144.8688414034637,6.545676861790437,5.582158714486185,4.975828791030476
2021,18952,116,11,180301,1,1,2,36,5,1,1,1,2,20,20,8,79.261749267578125,18,40,128,11238.244873046875,215.5278067205099,3,3,3,5,Urbana,8335.521484375,7193.166015625,159.85918474758788,137.95101568238437,5.373089934725542,5.074293332394977,4.926898663321108
2021,18955,41,11,180301,3,1,1,25,6,3,1,1,2,48,15,7,103.37260437011719,18,63,105,21010.55078125,402.94173859240664,3,3,3,4,Urbana,25129.53125,13639.50390625,481.9358196417921,261.5793119724833,5.998791982245931,6.177810950914642,5.5667375337818505
2021,18957,124,11,180301,1,1,1,66,2,1,1,1,1,24,2,5,72.331787109375,18,26,142,6058,116.1807264268002,3,3,3,3,Urbana,16226.623046875,4225.25439453125,311.19525471109205,81.03220945768743,4.755146965142534,5.7404205438303055,4.394846723257345
2021,18959,35,11,180301,1,1,1,57,2,1,1,1,1,30,8,6,44.563777923583984,18,38,130,17461,334.86821791653324,3,3,3,1,Urbana,7403.084263392857,5493.319196428572,141.97684178273278,105.35124046473388,5.813737075077479,4.955663958264194,4.657299914881721
2021,18960,68,11,180301,2,1,2,28,6,3,1,1,1,3,16,9,43.155479431152344,18,19,149,8543.619140625,163.8500954228668,3,3,3,3,Urbana,8136.615885416667,4944.157877604167,156.04455995766762,94.8193882120896,5.098951957524067,5.050141607216263,4.551973905355389
2021,18960,68,11,180301,5,1,2,20,1,4,1,1,2,48,3,6,43.93748474121094,18,51,117,20029.7041015625,384.13099581270893,3,3,3,3,Urbana,8136.615885416667,4944.157877604167,156.04455995766762,94.8193882120896,5.950983629343366,5.050141607216263,4.551973905355389
2021,18960,84,11,180301,1,1,1,60,2,1,1,1,1,24,54,6,58.7299690246582,18,78,90,11606,222.5806389748173,3,3,3,3,Urbana,15961.3369140625,9335.4443359375,306.107579633325,179.03577161871513,5.405289458305905,5.723936607596199,5.187585627320449
2021,18971,98,11,180301,1,1,1,36,1,1,1,1,2,48,12,7,112.68617248535156,18,60,108,22100.462890625,423.8441454277572,3,3,3,5,Urbana,7197.3818359375,4235.23486328125,138.03186696439016,81.22361555036736,6.049365806118995,4.92748457853109,4.397206036785309
2021,18971,113,11,180301,1,1,1,41,6,1,1,2,NA,48,8,4,101.87602996826172,18,56,112,37594.2421875,720.9848740192816,3,3,3,5,Urbana,57432.90234375,17015.576171875,1101.4520163579318,326.32585015169855,6.5806181578960645,7.0043846032036035,5.787896422501517
2021,18975,97,11,180301,4,1,1,40,6,3,1,1,1,6,72,6,4.35403299331665,18,78,90,17607.92431640625,337.6859422166057,3,3,3,2,Urbana,21325.9921875,10328.8388671875,408.9912948359221,198.08715792921953,5.822116298501971,6.013693871796543,5.288707125400367
2021,18979,12,11,180301,1,1,2,51,5,1,1,1,1,20,2,5,39.8741340637207,18,22,146,7599,145.7341267938684,3,3,3,3,Urbana,11878.5947265625,13383.927734375,227.80847874902432,256.6778551705985,4.981783912225136,5.4285052704654,5.547821816803295
2021,18979,77,11,180301,5,1,2,25,6,3,1,1,2,25,9,8,43.155479431152344,18,34,134,8685.97412109375,166.58018869479355,3,3,3,3,Urbana,13564.596354166666,4849.469075520833,260.1427299625964,93.00344007565427,5.115476807264348,5.561230441785945,4.532636482529939
2021,18980,26,11,180301,1,1,2,54,6,1,1,2,NA,48,2,11,3.7280092239379883,18,50,118,39161.00390625,751.0323343398622,3,3,3,2,Urbana,25571.001953125,7872.12255859375,490.40237411277474,150.97208936583408,6.621448705883714,6.195226225786414,5.017094981093297
2021,18981,155,11,180301,1,1,2,45,5,1,1,1,1,24,24,5,33.35367965698242,18,48,120,17453,334.71479338510136,3,3,2,3,Urbana,7217.2255859375,2990.548828125,138.41243172009038,57.35294408490898,5.813278806180188,4.9302378637167115,4.049224177652864
2021,18982,119,11,180301,2,1,1,44,1,2,1,1,2,49,18,6,49.07752990722656,18,67,101,26460.0751953125,507.453079811681,3,3,3,3,Urbana,15186.963541666666,13033.3671875,291.2565956566794,249.95478171524792,6.229404253068805,5.67420465065501,5.521280028363719
2021,18983,2,11,180301,1,1,1,46,2,1,1,1,1,11,25,9,59.643367767333984,18,36,132,6026,115.56702830107264,3,3,3,3,Urbana,6444.15234375,5843.880859375,123.58638172694653,112.07433532417645,4.749850693245598,4.816940358750608,4.719162359389756
2021,18984,31,11,180301,1,1,1,22,6,1,1,1,1,20,28,8,53.25152587890625,18,48,120,18618.83935546875,357.07333798980784,3,3,3,5,Urbana,20999.2265625,14320.0361328125,402.72456197296276,274.63060422056503,5.8779411892249644,5.998252859225515,5.615426937307901
2021,18987,4,11,180301,1,1,2,60,5,1,1,1,1,20,1,3,134.2276611328125,18,21,147,15941,305.71755694447376,3,3,3,4,Urbana,18435.878348214286,6418.107142857143,353.5644996387675,123.08688513406702,5.722661659188998,5.8680659287741905,4.812890489205026
2021,18987,77,11,180301,1,1,1,60,6,1,1,2,NA,30,10,8,252.72259521484375,18,40,128,37821.130859375,725.336160040485,3,3,3,4,Urbana,44814.40625,12494.3828125,859.4536600380877,239.61810356731215,6.586635216414769,6.756296908346851,5.47904642084654
2021,18988,55,11,180301,3,1,1,30,6,3,1,2,NA,47,5,10,44.412933349609375,18,52,116,47369.69140625,908.4590885096533,3,3,3,3,Urbana,23430.3546875,8336.728125,449.34889865159016,159.88232578165005,6.811749854912136,6.1077996431201615,5.074438080782913
2021,18990,73,11,180301,2,1,1,35,1,2,1,1,1,10,21,4,5.233083248138428,18,31,137,14692,281.76415197466963,3,3,3,2,Urbana,14515.6982421875,8109.71533203125,278.3830251517944,155.5286593578656,5.641070380494909,5.628997953727041,5.046830019189482
2021,18992,25,11,180301,1,1,1,48,2,1,1,1,1,50,17,5,63.863494873046875,18,67,101,21253.734375,407.60552970778383,3,3,3,3,Urbana,24390.279296875,8397.5205078125,467.7583965770028,161.04820613760455,6.010299867762394,6.147951915986139,5.0817037371718925
2021,18992,106,11,180301,1,1,1,74,1,1,1,1,1,40,5,6,29.923776626586914,18,45,123,5059.626220703125,97.03384776648643,3,3,3,3,Urbana,7412.462890625,6913.8466796875,142.15670571880352,132.5942109028746,4.575059863682123,4.956930010525023,4.887293418449347
2021,18993,48,11,180301,1,1,1,58,2,1,1,1,1,27,24,5,113.07713317871094,18,51,117,40001.336181640625,767.148282539725,3,3,3,5,Urbana,22547.53125,6044.81591796875,432.41805212214894,115.92788122579968,6.6426801106345215,6.069392833557221,4.75296828419165
2021,18993,96,11,180301,1,1,2,38,5,1,1,1,2,72,2,5,102.74164581298828,18,74,94,25870.33984375,496.14309606389367,3,3,3,5,Urbana,12336.997395833334,7436.345703125,236.5997555915251,142.61473188343956,6.206864385245586,5.4663699185409005,4.960146811784703
2021,18995,32,11,180303,2,1,2,48,2,2,1,1,1,16,5,8,28.14134407043457,18,21,147,13851,265.635398107892,3,3,3,1,Urbana,35077.9609375,17125.611328125,672.7274650527685,328.43611168778494,5.58212468473045,6.5113402922831005,5.79434233404132
2021,18999,95,11,180301,1,1,2,56,5,1,1,2,NA,60,5,10,143.4430694580078,18,65,103,39065.02734375,749.1916894486114,3,3,3,4,Urbana,27575.96875,18777.849609375,528.8537605311558,360.1228472021119,6.618994877941154,6.270711948519615,5.886445215468357
2021,19000,68,11,180302,2,1,2,58,2,2,1,1,1,60,24,6,81.76332092285156,18,84,84,20901.147583007813,400.8435967889744,3,5,3,5,Urbana,26712.044921875,6716.244140625,512.2853719657902,128.8045762821976,5.993571318278735,6.238881836888831,4.858296343180358
2021,19004,8,11,180301,1,1,1,52,3,1,1,1,1,16,24,7,161.83047485351563,18,40,128,9882.12939453125,189.52013398816044,3,3,3,4,Urbana,16948.578125,9082.064453125,325.0409571581174,174.17643539436818,5.2444952668371965,5.7839511964146055,5.160068781986678
2021,19004,36,11,180301,1,1,1,57,2,1,1,1,1,11,5,3,156.3083038330078,18,16,152,4533.294616699219,86.9398253012245,3,3,3,4,Urbana,8053.936197916667,3975.74609375,154.4589234184648,76.24712269072108,4.465216216140919,5.039928193147028,4.333979679571873
2021,19004,36,11,180301,2,1,2,54,2,2,1,1,2,18,2,3,116.35969543457031,18,20,148,13119.1845703125,251.60059318358782,3,3,3,4,Urbana,8053.936197916667,3975.74609375,154.4589234184648,76.24712269072108,5.527842882468927,5.039928193147028,4.333979679571873
2021,19005,36,11,180301,1,1,1,66,6,1,1,1,1,6,7,6,28.69944953918457,18,13,155,17418,334.0435610600868,3,3,3,2,Urbana,41790.84375,9455.5048828125,801.4675775608952,181.3383007621843,5.811271406808037,6.686444519030391,5.200364351721731
2021,19005,66,11,180301,3,1,2,48,5,3,1,2,NA,40,7,8,13.446268081665039,18,47,121,35640.8984375,683.5235178231361,3,3,3,2,Urbana,13788.440104166666,7880.427734375,264.4356202698098,151.1313665786713,6.527261063506426,5.577597820044943,5.018149435946171
2021,19006,26,11,180201,1,1,1,32,5,1,1,1,1,5,48,6,420.8786926269531,18,53,115,27813.87432861328,533.4163295216277,6,5,3,5,Urbana,31619.189453125,5308.087890625,606.3949157627405,101.79886217730507,6.279302225305613,6.407531449996742,4.622998927013733
2021,19006,86,11,180201,1,1,1,44,5,1,1,1,1,48,6,6,441.31988525390625,18,54,114,23443.553833007813,449.6020327409449,6,5,3,5,Urbana,10134.135416666666,4120.01171875,194.35312222117807,79.01385843039033,6.108362819790224,5.269676722109651,4.369623260251674
2021,19011,44,11,180201,2,1,2,54,2,2,1,2,NA,43,4,10,107.2867202758789,18,47,121,24857.24609375,476.71391682760265,6,5,3,5,Urbana,25623.841145833332,7727.396484375,491.41572766058914,148.19652310046047,6.166916555884919,6.197290465396208,4.998539251726186
2021,19011,89,11,180201,1,1,1,42,1,1,1,2,NA,40,5,8,125.30278015136719,18,45,123,24523.939453125,470.32173993247403,6,5,3,5,Urbana,9668.3798828125,6531.83984375,185.42083165325482,125.26805842693828,6.153417013552359,5.222628007409069,4.830455908629564
2021,19011,89,11,180201,2,1,2,30,1,2,1,1,2,24,1,8,154.849609375,18,25,143,8339.6376953125,159.93812571438298,6,5,3,5,Urbana,9668.3798828125,6531.83984375,185.42083165325482,125.26805842693828,5.074787026155469,5.222628007409069,4.830455908629564
2021,19011,105,11,180201,1,1,1,55,2,1,1,1,1,21,35,6,144.12039184570313,18,56,112,2367,45.39448323741104,6,5,3,5,Urbana,42010.299479166664,13936.8359375,805.6763141130751,267.2815654192613,3.8153905830693353,6.691682066452395,5.588302654882821
2021,19011,105,11,180201,2,1,2,49,2,2,1,2,NA,30,47,8,91.18262481689453,18,77,91,87389.8984375,1675.9692774567584,6,5,3,5,Urbana,42010.299479166664,13936.8359375,805.6763141130751,267.2815654192613,7.42414695000096,6.691682066452395,5.588302654882821
2021,19013,17,11,180101,1,1,1,76,2,1,1,1,1,8,15,6,12.026518821716309,18,23,145,9941,190.64915837055477,3,7,3,6,Rural,26662.557291666668,13978.02734375,511.3362949062417,268.07153694462716,5.250434871767497,6.2370274851058944,5.591253873789539
2021,19013,19,11,180101,1,1,1,72,5,1,1,1,1,39,8,8,14.577567100524902,18,47,121,17041.92822265625,326.83123153212136,3,7,3,6,Rural,39012.60546875,17714.2734375,748.1863392475294,339.725512725606,5.789443926143293,6.617652063591161,5.828137976042617
2021,19013,105,11,180101,1,1,2,43,5,1,1,2,NA,0,24,6,34.7970085144043,18,24,144,33325.2265625,639.1134087766503,3,7,3,6,Rural,19533.63671875,2924.4775390625,374.61738259187734,56.08582451421958,6.460081917153794,5.925905192008352,4.026883098143081
